SOURCE CODE	SPECIATION	ISOLATE	ISOLATION SOURCE	LOCATION	SPECIFIC LOCATION	VNCO	TEIC	AMPI	DOXY	ERTH	NTRO	GENT	LNZD	LVFL	QUIN	STEP	TGC		Resistance count
FC	Enterococcus hirae	0658J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	R	S	S	S	I	S	S		2
FC	Enterococcus hirae	0659J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0660I	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	S	S	R	S	S		2
FC	Enterococcus hirae	0662I	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	R	S	S	S	I	S	S		3
FC	Enterococcus hirae	0662J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	I	S	S	S	I	S	S		1
FC	Enterococcus hirae	0663J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0663K	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	R	S	S	S	I	S	S		2
FC	Enterococcus hirae	0664J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	I	S	S	S	S		1
FC	Enterococcus hirae	0668B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0671A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	R	S	S	S	I	S	S		3
FC	Enterococcus hirae	0671B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	R	S	S	S	I	S	S		3
FC	Enterococcus hirae	0671C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	S	I	S	S	S	S	S	S		0
FC	Enterococcus hirae	0676A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	S	S	S	I	S	S	S	S		1
FC	Enterococcus hirae	0676B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	S	S	S	R	S	S	S	S		1
FC	Enterococcus hirae	0677B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	S	S	S	S	S	I	S	S		0
FC	Enterococcus hirae	0667I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	R	S	S	S	S	I	S	S		1
FC	Enterococcus hirae	0667J	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	R	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0668I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0670K	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0671I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	R	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0671J	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	R	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0673J	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	R	I	S	S	S	I	S	S		1
FC	Enterococcus hirae	0673K	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0674J	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0676I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0676K	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	I	S	S	S	S	S	S		2
FC	Enterococcus hirae	0677J	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	S	S	I	S	I	S	S		2
FC	Enterococcus hirae	0684A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0684C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0685A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0688B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0689C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0690A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0690B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	S	R	S	S	S	S	S	S		1
FC	Enterococcus hirae	0690C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0691B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0692C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0693A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0694C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0695C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	R	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0696B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0697A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0698A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0698B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	I	S	R	S	S	S	S		2
FC	Enterococcus hirae	0691I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0691K	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0692I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0693J	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0694I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0694J	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	I	S	S	I	S	S	S		2
FC	Enterococcus hirae	0694K	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	S	R	S	R	R	S	S	S	S		3
FC	Enterococcus hirae	0696I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0699I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0701B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	S	S	S	S	S	S	S	R		1
FC	Enterococcus hirae	0702B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0702C	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	R	S	S	S	S	S	S		2
FC	Enterococcus hirae	0704A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	R	S	S	S	S	S	S		2
FC	Enterococcus hirae	0708A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	S	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0708B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	S	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0710B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	I	I	S	S	S	S	S	S		0
FC	Enterococcus hirae	0711A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	I	I	S	S	S	S	S	S		0
FC	Enterococcus hirae	0712B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0714A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0716C	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0702I	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	R	S	S	S	I	S	S		3
FC	Enterococcus hirae	0706K	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0714K	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0716I	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0719C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0722A	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	S	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0726B	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	S	S	S	S	R	S	S		2
FC	Enterococcus hirae	0728B	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0728C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0729C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	I	S	S	S	I	S	S		2
FC	Enterococcus hirae	0730C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0733A	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0719I	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0719J	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0719K	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0720K	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0722I	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0724J	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0724K	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	R	S	S	S	S	I	S	S		1
FC	Enterococcus hirae	0731I	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0732I	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	I	S	I	S	S	S	S		2
FC	Enterococcus hirae	0732J	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	S	S	S	S	I	S	S		1
FC	Enterococcus hirae	0733I	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	I	S	S	S	I	S	S		2
FC	Enterococcus hirae	0733K	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0737J	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0742B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	R	S	S	S	S	S	R		3
FC	Enterococcus hirae	0743A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	S	R	S	S	S	S	S	S		1
FC	Enterococcus hirae	0745B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0748C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0749C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0750C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0751C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0756B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	I	I	S	S	S	I	S	S		0
FC	Enterococcus hirae	0749J	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0750I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0751I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0751J	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0753J	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	S	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0753K	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0754I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0755I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0755K	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	I	S	S	S	S	S	S		2
FC	Enterococcus hirae	0758A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	S	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0760C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	S	S	S	I	S	S	S	S		0
FC	Enterococcus hirae	0764A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	R	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0766B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0768C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	S	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0769C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	I	R	S	S	S	S	S	S		1
FC	Enterococcus hirae	0771A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	S	R	S	I	S	S	S	S		1
FC	Enterococcus hirae	0771C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0759K	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	R	S	S	S	S	I	S	S		1
FC	Enterococcus hirae	0764I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	R	S	S	S	S	S	S		3
FC	Enterococcus hirae	0766I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	I	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0766K	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	I	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0771J	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	I	I	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0771K	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	R	S	I	S	S	S	S		3
FC	Enterococcus hirae	0774C	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	S	S	S	I	S	S	S	S		1
FC	Enterococcus hirae	0775C	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	S	S	S	S	S	I	S	S		1
FC	Enterococcus hirae	0777A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	I	S	I	S	I	S	S		2
FC	Enterococcus hirae	0777B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	R	S	I	I	S	S	S		3
FC	Enterococcus hirae	0777C	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0778C	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	S	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0779A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	S	S	S	I	S	S	S	S		1
FC	Enterococcus hirae	0779C	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	S	I	S	R	S	S	S	S		2
FC	Enterococcus hirae	0780B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	I	S	S	S	S	S	S		2
FC	Enterococcus hirae	0781A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0784A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	R	S	S	S	S		3
FC	Enterococcus hirae	0785C	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	S	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0787B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0788A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	I	R	S	S	S	S	S	S		1
FC	Enterococcus hirae	0788B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	S	R	S	S	S	S	S	R		2
FC	Enterococcus hirae	0791A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0791B	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0792A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	S	I	S	S	S	S	S	S		0
FC	Enterococcus hirae	0793C	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	I	I	S	S	S		1
FC	Enterococcus hirae	0775K	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	I	S	S	S	S	S	S		2
FC	Enterococcus hirae	0776J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0777K	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0779J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	I	S	S	I	I	S	R		2
FC	Enterococcus hirae	0780I	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	I	S	S	S	I	S	S		2
FC	Enterococcus hirae	0781I	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	I	S	S	S	S		2
FC	Enterococcus hirae	0783J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	I	S	R	S	S	S	S		2
FC	Enterococcus hirae	0784I	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	R	S	S	S	I	S	S		2
FC	Enterococcus hirae	0784J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0785J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0786J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	R	R	R	S	S	S	S	I	S	S		3
FC	Enterococcus hirae	0787K	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0789J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0790I	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	I	S	S	S	S		2
FC	Enterococcus hirae	0792I	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0793J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0793K	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0794C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	R	S	S	I	I	S	S		3
FC	Enterococcus hirae	0795C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	R	S	S	S	S	S	S		3
FC	Enterococcus hirae	0798A	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0798C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	I	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0799A	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	S	I	S	I	S	S	S	S		1
FC	Enterococcus hirae	0800C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0801A	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	S	S	S	I	S	S	S	S		1
FC	Enterococcus hirae	0802B	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	S	R	S	S	S	S	S	S		2
FC	Enterococcus hirae	0806A	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0806C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	S	S	S	I	S	S	S	S		0
FC	Enterococcus hirae	0807C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	S	S	S	I	S	S	S	S		1
FC	Enterococcus hirae	0811A	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	I	S	S	S	I	S	S		2
FC	Enterococcus hirae	0798J	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	I	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0804J	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	S	S	S	S	I	S	S		1
FC	Enterococcus hirae	0806K	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus hirae	0807J	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0807K	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	I	S	S	S	S	I	S	S		1
FC	Enterococcus hirae	0808K	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	R	S	S	I	S	I	S	S		1
FC	Enterococcus hirae	0809K	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	R	S	S	S	S	I	S	S		1
FC	Enterococcus hirae	0814A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0814C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	R	S	I	S	S	S	R		3
FC	Enterococcus hirae	0815A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	I	S	S	S	S	I	S	S		1
FC	Enterococcus hirae	0817A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	I	I	S	S	I	I	S	R		2
FC	Enterococcus hirae	0819B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	I	I	S	S	S	S	S	S		1
FC	Enterococcus hirae	0820A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0820B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0820C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0821A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	S	S	S	S	S	S	S	S		1
FC	Enterococcus hirae	0821C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus hirae	0824C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	S	S	I	S	S		2
FC	Enterococcus hirae	0826A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	I	S	S	S	S	S	S	S	S		0
