Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR13712514,2021-02-15 15:50:16,2021-02-15 15:46:29,488701,260529610,488701,533,186,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/013391/SRR13712514,SRX10101362,ES-M-ST001-03NOV15-0137M,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258404,SAMN13999867,simple,1351,Enterococcus faecalis,ES-M-ST001-03NOV15-0137M,,,,,,,no,,,,,NML,SRA1196426,,public,52120755AB88F912B4774345379E86B8,8384039771E6BAC8737BBFFC8BF7F7CA
SRR13726559,2021-02-16 22:02:04,2021-02-16 21:30:11,786168,427015256,786168,543,237,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/013404/SRR13726559,SRX10114515,ES-M-ST001-05JAN16-0143I,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258319,SAMN13999924,simple,1351,Enterococcus faecalis,ES-M-ST001-05JAN16-0143I,,,,,,,no,,,,,NML,SRA1196970,,public,6A48D506A61EB84E031D84E989E1209A,EB5A690063DC1533F2121906F53D16A6
SRR13726552,2021-02-16 22:02:04,2021-02-16 21:30:21,307457,159105158,307457,517,112,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/013404/SRR13726552,SRX10114522,ES-M-ST001-08MAR16-0147A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258374,SAMN13999880,simple,1351,Enterococcus faecalis,ES-M-ST001-08MAR16-0147A,,,,,,,no,,,,,NML,SRA1196970,,public,EFB495549B673B8867B76BBF23A55D1D,B95F14E15028919D619CD3B9F8F2A6ED
SRR13726560,2021-02-16 22:02:04,2021-02-16 21:29:47,769714,427723404,769714,555,295,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/013404/SRR13726560,SRX10114514,ES-M-ST001-13OCT14-0050B,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258382,SAMN13999945,simple,1351,Enterococcus faecalis,ES-M-ST001-13OCT14-0050B,,,,,,,no,,,,,NML,SRA1196970,,public,29F95121E8749F112204D00423A1BDF2,9C79BB5732A2F36CB1C5FB813FCBCAA1
SRR13712508,2021-02-15 15:50:16,2021-02-15 15:47:06,1089454,609306261,1089454,559,421,,https://sra-download.ncbi.nlm.nih.gov/traces/sra61/SRR/013391/SRR13712508,SRX10101368,ES-M-ST001-13OCT14-0050J,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258410,SAMN13999951,simple,1351,Enterococcus faecalis,ES-M-ST001-13OCT14-0050J,,,,,,,no,,,,,NML,SRA1196426,,public,1BD5E352E637BE2C72A561DBB1608220,3CD032C254A5C3BC3CC7D9F5398E8F47
SRR13712524,2021-02-15 15:50:16,2021-02-15 15:46:43,640618,312961781,640618,488,195,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/013391/SRR13712524,SRX10101352,ES-M-ST001-15SEP15-0124C,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258394,SAMN13999888,simple,1351,Enterococcus faecalis,ES-M-ST001-15SEP15-0124C,,,,,,,no,,,,,NML,SRA1196426,,public,2C754B8A0EEF8516134A276CD5DCB1C8,E7FD948806139E9E52A727B5C248E7DE
SRR13712513,2021-02-15 15:49:13,2021-02-15 15:45:43,560100,262610444,560100,468,170,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/013391/SRR13712513,SRX10101363,ES-M-ST001-19MAY15-0089A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258405,SAMN13999852,simple,1351,Enterococcus faecalis,ES-M-ST001-19MAY15-0089A,,,,,,,no,,,,,NML,SRA1196426,,public,698DF99F5C82C61549A5693181BA92B2,92443E818EBA611D5270FA1F86D60251
SRR13712499,2021-02-15 15:49:14,2021-02-15 15:45:27,460788,230387616,460788,499,150,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/013391/SRR13712499,SRX10101377,ES-M-ST001-19MAY15-0089B,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258419,SAMN13999853,simple,1351,Enterococcus faecalis,ES-M-ST001-19MAY15-0089B,,,,,,,no,,,,,NML,SRA1196426,,public,94F6C9034E8DD119D6D76D028D166AAA,D8867EAE1D98E7C21AE650FCE486AA56
SRR13726561,2021-02-16 22:02:04,2021-02-16 21:29:48,495062,234890194,495062,474,151,,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/013404/SRR13726561,SRX10114513,ES-M-ST001-19MAY15-0089C,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258372,SAMN13999854,simple,1351,Enterococcus faecalis,ES-M-ST001-19MAY15-0089C,,,,,,,no,,,,,NML,SRA1196970,,public,FBEC1071719452166DAE6B96FE7B5F4D,8E46A155D7F6CFFC53E9271ED68AB635
SRR13712515,2021-02-15 15:49:13,2021-02-15 15:45:41,536379,264490602,536379,493,170,,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/013391/SRR13712515,SRX10101361,ES-M-ST001-19MAY15-0089E,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258403,SAMN13999856,simple,1351,Enterococcus faecalis,ES-M-ST001-19MAY15-0089E,,,,,,,no,,,,,NML,SRA1196426,,public,5FD54F67FF57664B7D6D250188975D23,78588CE8E296CC2F6D8FFBDAC69F031E
SRR13726556,2021-02-16 22:02:04,2021-02-16 21:29:43,643598,325452741,643598,505,209,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/013404/SRR13726556,SRX10114518,ES-M-ST001-19MAY15-0089M,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258377,SAMN13999860,simple,1351,Enterococcus faecalis,ES-M-ST001-19MAY15-0089M,,,,,,,no,,,,,NML,SRA1196970,,public,83FFA3503ED2FF575E36D9C0B35B1D5A,E25166E69E19D93D6A6F244377FB006A
SRR13712496,2021-02-15 15:50:16,2021-02-15 15:46:23,562704,313987818,562704,557,220,,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/013391/SRR13712496,SRX10101380,ES-M-ST001-21JUL14-0029I,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258422,SAMN13999931,simple,1351,Enterococcus faecalis,ES-M-ST001-21JUL14-0029I,,,,,,,no,,,,,NML,SRA1196426,,public,60DADF14FFD6C5FAC6F875D82E893692,68554024193829CAC836CEECF43C331D
SRR13726555,2021-02-16 22:02:04,2021-02-16 21:29:49,455794,260068279,455794,570,186,,https://sra-download.ncbi.nlm.nih.gov/traces/sra66/SRR/013404/SRR13726555,SRX10114519,ES-M-ST001-21JUL14-0029K,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258353,SAMN13999933,simple,1351,Enterococcus faecalis,ES-M-ST001-21JUL14-0029K,,,,,,,no,,,,,NML,SRA1196970,,public,30F31222015B9C0B5D0F6E7845283525,1FCE18B702309C5C977D11738BF5359E
SRR13726553,2021-02-16 22:02:04,2021-02-16 21:29:50,806321,445927675,806321,553,306,,https://sra-download.ncbi.nlm.nih.gov/traces/sra66/SRR/013404/SRR13726553,SRX10114521,ES-M-ST001-21JUL14-0029L,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258386,SAMN13999949,simple,1351,Enterococcus faecalis,ES-M-ST001-21JUL14-0029L,,,,,,,no,,,,,NML,SRA1196970,,public,E49DE893D596EB91025FF91FB02E6D7B,08E518170F01541714DACC8421CD052E
SRR13712527,2021-02-15 15:49:13,2021-02-15 15:46:01,652681,351992531,652681,539,227,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/013391/SRR13712527,SRX10101349,ES-M-ST001-23NOV14-0060C,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258391,SAMN13999898,simple,1351,Enterococcus faecalis,ES-M-ST001-23NOV14-0060C,,,,,,,no,,,,,NML,SRA1196426,,public,C7128A2ADFAF519974EDA554D33F6F17,522429235CBB30691B0121CCE25F23F1
SRR13726557,2021-02-16 22:02:04,2021-02-16 21:29:49,962633,496015513,962633,515,306,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/013404/SRR13726557,SRX10114517,ES-M-ST001-23NOV14-0060M,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258355,SAMN13999904,simple,1351,Enterococcus faecalis,ES-M-ST001-23NOV14-0060M,,,,,,,no,,,,,NML,SRA1196970,,public,F3FBFA9981B18E7F9763BC219C723839,8D3A559B8662E3E921B093F94EFAA33A
SRR13712521,2021-02-15 15:49:13,2021-02-15 15:45:32,395657,196386389,395657,496,129,,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/013391/SRR13712521,SRX10101355,ES-M-ST002-03NOV15-0138A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258397,SAMN13999896,simple,1351,Enterococcus faecalis,ES-M-ST002-03NOV15-0138A,,,,,,,no,,,,,NML,SRA1196426,,public,196BE608BF6212FE6DC9C3A0C7E2B4BD,D361D2DFBF93D1DAB49B5106B078A698
SRR13712500,2021-02-15 15:49:14,2021-02-15 15:45:14,415017,203462117,415017,490,128,,https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/013391/SRR13712500,SRX10101376,ES-M-ST002-15SEP15-0125I,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258418,SAMN13999889,simple,1351,Enterococcus faecalis,ES-M-ST002-15SEP15-0125I,,,,,,,no,,,,,NML,SRA1196426,,public,E778F92CC692B52467A173358885BFEB,CCCF2506FE3EC68708E8573E04E52B5B
SRR13726554,2021-02-16 22:02:04,2021-02-16 21:30:10,535307,284153740,535307,530,185,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/013404/SRR13726554,SRX10114520,ES-M-ST002-23NOV14-0061A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258337,SAMN13999905,simple,1351,Enterococcus faecalis,ES-M-ST002-23NOV14-0061A,,,,,,,no,,,,,NML,SRA1196970,,public,8F940E3F34993BB111ABA2950F7DE82D,869BE921DE0EAEF9DE5729D4BAB0A321
SRR13712379,2021-02-15 15:00:21,2021-02-15 14:56:26,516518,254916454,516518,493,152,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/013390/SRR13712379,SRX10101164,BP-G109-2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258197,SAMN13999611,simple,1351,Enterococcus faecalis,BP-G109-2,,,,,,,no,,,,,NML,SRA1196409,,public,758088205C88AC81185A2CD818BB6451,171C4C85EC60D857C5607ED87B3A48D1
SRR13712361,2021-02-15 15:00:22,2021-02-15 14:58:07,723761,326570094,723761,451,187,,https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/013390/SRR13712361,SRX10101182,BP-G127E-2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258215,SAMN13999612,simple,1351,Enterococcus faecalis,BP-G127E-2,,,,,,,no,,,,,NML,SRA1196409,,public,09D5DE39E314A7908AE5F6B794F52801,5180FF947071E2F884769D029C20F468
SRR13712375,2021-02-15 15:04:03,2021-02-15 14:56:19,644217,293866747,644217,456,167,,https://sra-download.ncbi.nlm.nih.gov/traces/sra72/SRR/013390/SRR13712375,SRX10101168,BP-G138E-2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258201,SAMN13999613,simple,1351,Enterococcus faecalis,BP-G138E-2,,,,,,,no,,,,,NML,SRA1196409,,public,6DC76F45A93BC1B196698792DC83593E,A031C007006401D205F00B9998424F77
SRR13712371,2021-02-15 15:04:03,2021-02-15 14:56:32,499203,267716123,499203,536,169,,https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/013390/SRR13712371,SRX10101172,BP-G149-3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258205,SAMN13999614,simple,1351,Enterococcus faecalis,BP-G149-3,,,,,,,no,,,,,NML,SRA1196409,,public,974351B398218286AB305472698CDF09,3D8FA4EAFEA3DD9123720570F8653A28
SRR13712385,2021-02-15 15:00:21,2021-02-15 14:56:40,701803,350849877,701803,499,208,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/013391/SRR13712385,SRX10101158,BP-G42-1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258191,SAMN13999615,simple,1351,Enterococcus faecalis,BP-G42-1,,,,,,,no,,,,,NML,SRA1196409,,public,C2EE7117678F3E417FBC11740B71EB00,DB834B58B884EFC6873D2D5F061AFEB8
SRR13712377,2021-02-15 15:06:46,2021-02-15 14:56:37,601453,329812385,601453,548,210,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/013390/SRR13712377,SRX10101166,BP-G69E-3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258200,SAMN13999616,simple,1351,Enterococcus faecalis,BP-G69E-3,,,,,,,no,,,,,NML,SRA1196409,,public,7816E0E9ADCF60310679FDBAFEC84DD2,10D3FD34D2D2F2F920646A5FE16968FA
SRR13712367,2021-02-15 15:00:22,2021-02-15 14:56:53,970214,427082858,970214,440,235,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/013390/SRR13712367,SRX10101176,BP-G81-1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258209,SAMN13999617,simple,1351,Enterococcus faecalis,BP-G81-1,,,,,,,no,,,,,NML,SRA1196409,,public,A7649253E992A6921698E80C32A3B7C0,9C438349A0EADF9F78633E1836BD144C
SRR13712376,2021-02-15 15:00:21,2021-02-15 14:56:43,710973,345457317,710973,485,195,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/013390/SRR13712376,SRX10101167,BP-G85-2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258199,SAMN13999618,simple,1351,Enterococcus faecalis,BP-G85-2,,,,,,,no,,,,,NML,SRA1196409,,public,7F10F1AFEDD17E071D52E67FD74F22DA,29E44A5495E1FE198B1E3C0F2C36F271
SRR13712378,2021-02-15 15:00:21,2021-02-15 14:56:33,483987,255392702,483987,527,159,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/013390/SRR13712378,SRX10101165,BP-H102-1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258198,SAMN13999619,simple,1351,Enterococcus faecalis,BP-H102-1,,,,,,,no,,,,,NML,SRA1196409,,public,5B70342BCEA281AF70C624F2D53F94A2,3E6D8D18B65D5ECC0608DAD165E73256
SRR13712381,2021-02-15 15:00:21,2021-02-15 14:58:07,724304,377024477,724304,520,235,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/013390/SRR13712381,SRX10101162,BP-H136-3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258195,SAMN13999620,simple,1351,Enterococcus faecalis,BP-H136-3,,,,,,,no,,,,,NML,SRA1196409,,public,28E249529ACEB3EC14359EDB973B32EC,591BFCD18056808C877BAB39A79A3F57
SRR13712384,2021-02-15 14:59:00,2021-02-15 14:56:21,748463,354709639,748463,473,204,,https://sra-download.ncbi.nlm.nih.gov/traces/sra78/SRR/013391/SRR13712384,SRX10101159,BP-H22-1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258192,SAMN13999621,simple,1351,Enterococcus faecalis,BP-H22-1,,,,,,,no,,,,,NML,SRA1196409,,public,C8FB382E9AD4F598645672A74BF45C6E,F1EE9BB1EFA3BE29FB4E7FF5412C1E0B
SRR13712368,2021-02-15 15:00:22,2021-02-15 14:56:46,716699,363574533,716699,507,209,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/013390/SRR13712368,SRX10101175,BP-H44-3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258208,SAMN13999623,simple,1351,Enterococcus faecalis,BP-H44-3,,,,,,,no,,,,,NML,SRA1196409,,public,B0B167F8C06479A60F5D776888F04BBB,767EAF37E72A250CE03B2B729BC01021
SRR13712386,2021-02-15 15:00:21,2021-02-15 14:56:48,873919,403655531,873919,461,224,,https://sra-download.ncbi.nlm.nih.gov/traces/sra68/SRR/013391/SRR13712386,SRX10101157,BP-H74-1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258190,SAMN13999625,simple,1351,Enterococcus faecalis,BP-H74-1,,,,,,,no,,,,,NML,SRA1196409,,public,6D4A4AAE24DAA585CED9D4C9641EF66A,82ED6AD4B0BC82A3393BCB61FB93FA38
SRR13712363,2021-02-15 15:00:22,2021-02-15 14:58:07,746670,374771281,746670,501,212,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/013390/SRR13712363,SRX10101180,BP-H96E-2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258213,SAMN13999626,simple,1351,Enterococcus faecalis,BP-H96E-2,,,,,,,no,,,,,NML,SRA1196409,,public,69B9BC243CF8D3D0F06551A301652F33,E0571F1C7C31C3DD3A8902A7DCA3655E
SRR13712373,2021-02-15 15:04:03,2021-02-15 14:56:35,601253,309995972,601253,515,179,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/013390/SRR13712373,SRX10101170,BP-R19-2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258203,SAMN13999627,simple,1351,Enterococcus faecalis,BP-R19-2,,,,,,,no,,,,,NML,SRA1196409,,public,28228C6778E761A917AF7BFD6230B03B,A6698F4ABA5F8884DD510E03629156E1
SRR13712382,2021-02-15 15:04:03,2021-02-15 14:56:43,810076,393844456,810076,486,221,,https://sra-download.ncbi.nlm.nih.gov/traces/sra66/SRR/013390/SRR13712382,SRX10101161,BP-R26E-1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258194,SAMN13999629,simple,1351,Enterococcus faecalis,BP-R26E-1,,,,,,,no,,,,,NML,SRA1196409,,public,A612392B79EB9EAF46A15F44CCD2099C,815C9096E9AB856CC8CD83798B7D1F18
SRR13712380,2021-02-15 15:00:21,2021-02-15 14:56:40,541774,283510576,541774,523,174,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/013390/SRR13712380,SRX10101163,BP-R29-2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258196,SAMN13999630,simple,1351,Enterococcus faecalis,BP-R29-2,,,,,,,no,,,,,NML,SRA1196409,,public,3CD4377BFD18E62146EB15D6030F3264,74ADAB9D11CB1BDC96D21A0216D4C417
SRR13712369,2021-02-15 15:00:22,2021-02-15 14:58:07,567567,302414809,567567,532,184,,https://sra-download.ncbi.nlm.nih.gov/traces/sra78/SRR/013390/SRR13712369,SRX10101174,BP-R30-1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258207,SAMN13999631,simple,1351,Enterococcus faecalis,BP-R30-1,,,,,,,no,,,,,NML,SRA1196409,,public,CF7C31797E6FE64BB296D904C69D9F52,591E97C9E3E31FE67154103F217715DB
SRR13712366,2021-02-15 15:04:03,2021-02-15 14:56:34,609964,314821443,609964,516,204,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/013390/SRR13712366,SRX10101177,BP-R37-3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258211,SAMN13999632,simple,1351,Enterococcus faecalis,BP-R37-3,,,,,,,no,,,,,NML,SRA1196409,,public,631E05AEB7D928DEB5D1640D2A7E8238,E2CACA3496988F72EFE2103FDE3C69F5
SRR13712374,2021-02-15 15:04:03,2021-02-15 14:56:22,688654,352987596,688654,512,217,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/013390/SRR13712374,SRX10101169,BP-R43E-1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258202,SAMN13999633,simple,1351,Enterococcus faecalis,BP-R43E-1,,,,,,,no,,,,,NML,SRA1196409,,public,1A0608B8EC46EE206032A67C3B3917CC,D6F811780FC10DD43F6F94F70625FB37
SRR13712383,2021-02-15 15:04:03,2021-02-15 14:56:32,574726,288830529,574726,502,174,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/013390/SRR13712383,SRX10101160,BP-R50-2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258193,SAMN13999635,simple,1351,Enterococcus faecalis,BP-R50-2,,,,,,,no,,,,,NML,SRA1196409,,public,7F19D5976A040C499906CDEFE412CD6A,6725D958C98EEB87A84D7108187ADC81
SRR13712364,2021-02-15 15:00:22,2021-02-15 14:56:33,521243,277226812,521243,531,183,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/013390/SRR13712364,SRX10101179,BP-R52-1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258212,SAMN13999637,simple,1351,Enterococcus faecalis,BP-R52-1,,,,,,,no,,,,,NML,SRA1196409,,public,743FB2FCBD029ACA898CC69622044BDE,2274CE5C57BAE57947D8503591879ED1
SRR13712362,2021-02-15 15:00:22,2021-02-15 14:56:40,694248,356173309,694248,513,222,,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/013390/SRR13712362,SRX10101181,BP-R53-2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258214,SAMN13999638,simple,1351,Enterococcus faecalis,BP-R53-2,,,,,,,no,,,,,NML,SRA1196409,,public,32BF8BBF6F1C9B2362CFF6EA74FD33AA,7AF248CF8587B5326D846D26D33354E4
SRR13712365,2021-02-15 15:00:22,2021-02-15 14:56:36,568130,291368928,568130,512,173,,https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/013390/SRR13712365,SRX10101178,BP-R5E-3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258210,SAMN13999639,simple,1351,Enterococcus faecalis,BP-R5E-3,,,,,,,no,,,,,NML,SRA1196409,,public,ABE2DF7DFE82D178F551723100CE27AD,52552C1EE690F78E4A5252976C2E4490
SRR13712370,2021-02-15 15:00:21,2021-02-15 14:56:50,1003402,451568746,1003402,450,252,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/013390/SRR13712370,SRX10101173,BP-W19-2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258206,SAMN13999642,simple,1351,Enterococcus faecalis,BP-W19-2,,,,,,,no,,,,,NML,SRA1196409,,public,212AE6C432A0DC5C5E2BFF61A028F3ED,3F280E3B98F17446C9C8D96554E13CAB
SRR13712372,2021-02-15 15:00:21,2021-02-15 14:58:06,650899,349793025,650899,537,219,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/013390/SRR13712372,SRX10101171,BP-W84-1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258204,SAMN13999643,simple,1351,Enterococcus faecalis,BP-W84-1,,,,,,,no,,,,,NML,SRA1196409,,public,090ED0C5FF9812F9FC937A6252858F24,418E78BAD8B799EE378948F684C1AEDA
SRR13712575,2021-02-15 15:49:13,2021-02-15 15:45:54,397227,196641853,397227,495,137,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/013391/SRR13712575,SRX10101301,ES-C-ST001-01FEB16-0145B,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258343,SAMN13999876,simple,1351,Enterococcus faecalis,ES-C-ST001-01FEB16-0145B,,,,,,,no,,,,,NML,SRA1196426,,public,2B9C5AD3A6449210164CE697BA5A27FA,E70EF357B997942521AC6F948A748E2E
SRR13712555,2021-02-15 15:49:13,2021-02-15 15:45:47,412965,214882737,412965,520,150,,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/013391/SRR13712555,SRX10101321,ES-C-ST001-01FEB16-0145C,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8258363,SAMN13999877,simple,1351,Enterococcus faecalis,ES-C-ST001-01FEB16-0145C,,,,,,,no,,,,,NML,SRA1196426,,public,A887A5E25D7A360E6D6D8A08900E6ECD,4A352FC3BD483F894CEDD8E79215FB20
